prime,target,clarity,prime_correct,prime_predicted,target_correct,target_predicted,target_prob,max_target_activation,max_winner_activation,n400_mean,n400_peak,n400_final,semantic_sim,semantic_condition,true_similarity
method,system,noisy,True,method,False,rating,0.0012101446045562625,0.0036092521622776985,0.017340531572699547,0.019153829109854997,0.02607063576579094,0.02607063576579094,0.5332984328269958,similar,0.43184465169906616
miner,copper,clear,False,minor,True,copper,0.0012800336116924882,0.06060542166233063,0.06060542166233063,0.018460952546447515,0.03679350018501282,0.03679350018501282,0.7308015823364258,similar,0.4617854356765747
miner,copper,noisy,False,minor,False,body,0.0012059957953169942,7.64967335271649e-05,0.019171450287103653,0.020419014079496263,0.02567681483924389,0.02567681483924389,0.5488729476928711,similar,0.4617854356765747
mirror,window,clear,True,mirror,True,window,0.0012509949738159776,0.037724465131759644,0.037724465131759644,0.023319765577092765,0.042793624103069305,0.042793624103069305,0.5304981470108032,similar,0.41236352920532227
mirror,window,noisy,True,mirror,False,household,0.0012059059226885438,0.00016777827113401145,0.024874212220311165,0.02130010537710041,0.0277607049793005,0.0277607049793005,0.5138199329376221,similar,0.41236352920532227
missile,rocket,clear,False,moisture,True,rocket,0.0012747159926220775,0.05647214502096176,0.05647214502096176,0.020118223099038005,0.039055466651916504,0.039055466651916504,0.5879213213920593,similar,0.6771039366722107
missile,rocket,noisy,False,moisture,False,treatment,0.0012056980049237609,0.0008524323930032551,0.023126032203435898,0.01729412527754903,0.023127414286136627,0.023127414286136627,0.6029420495033264,similar,0.6771039366722107
mistress,affair,clear,True,mistress,True,affair,0.0012415472883731127,0.030114758759737015,0.030114758759737015,0.02970405716728419,0.04454692453145981,0.04454692453145981,0.5108610987663269,similar,0.488986074924469
mistress,affair,noisy,True,mistress,False,despair,0.001205826411023736,0.0004220609844196588,0.012889459729194641,0.024190136371180414,0.03054259717464447,0.03054259717464447,0.5595410466194153,similar,0.488986074924469
misuse,abuse,clear,True,misuse,True,abuse,0.0012401000130921602,0.02895701490342617,0.02895701490342617,0.01996246624737978,0.033611029386520386,0.033611029386520386,0.6734449863433838,similar,0.5489206314086914
misuse,abuse,noisy,True,misuse,False,trombone,0.0012059482978656888,0.0003270886663813144,0.01568705029785633,0.021721384634263815,0.025642061606049538,0.025642061606049538,0.5725591778755188,similar,0.5489206314086914
moisture,pollen,clear,True,moisture,False,soldier,0.001236460404470563,0.026031678542494774,0.02923044003546238,0.019970936098136008,0.036100853234529495,0.036100853234529495,0.652642011642456,similar,0.4990420341491699
moisture,pollen,noisy,True,moisture,False,hatchet,0.00120579416397959,0.0003814800002146512,0.02190622128546238,0.019210656684823333,0.025505512952804565,0.025505512952804565,0.5623157620429993,similar,0.4990420341491699
money,amount,clear,True,money,True,amount,0.0012645854149013758,0.0485013984143734,0.0485013984143734,0.01961024371534586,0.03470836579799652,0.03470836579799652,0.67122483253479,similar,0.4081854224205017
money,amount,noisy,True,money,False,mattress,0.0012059102300554514,0.0007324253674596548,0.0216110497713089,0.02050782321114093,0.02637176401913166,0.02637176401913166,0.5066622495651245,similar,0.4081854224205017
morning,evening,clear,True,morning,True,evening,0.0012942460598424077,0.07167818397283554,0.07167818397283554,0.02835455372184515,0.05156327039003372,0.05156327039003372,0.6503428220748901,similar,0.7173712253570557
morning,evening,noisy,True,morning,False,knowledge,0.0012124520726501942,0.005451285280287266,0.017553171142935753,0.023537128595635295,0.0293931532651186,0.0293931532651186,0.5850465893745422,similar,0.7173712253570557
mother,baby,clear,True,mother,False,buyer,0.0012600782793015242,0.044968679547309875,0.06500856578350067,0.02885527658648789,0.05348195135593414,0.05348195135593414,0.587923526763916,similar,0.5839770436286926
mother,baby,noisy,True,mother,False,owner,0.0012058166321367025,0.0019291206263005733,0.017743868753314018,0.020193588715977966,0.025403333827853203,0.025403333827853203,0.6500390768051147,similar,0.5839770436286926
motive,purpose,clear,False,metal,True,purpose,0.0012593076098710299,0.044351011514663696,0.044351011514663696,0.020417223890312017,0.037893615663051605,0.037893615663051605,0.6329380869865417,similar,0.4343903958797455
motive,purpose,noisy,False,metal,False,hatchet,0.0012057966087013483,0.0010945190442726016,0.0149317542091012,0.019291892726905645,0.02689182013273239,0.02689182013273239,0.5315746665000916,similar,0.4343903958797455
music,artist,clear,True,music,True,artist,0.001245979918166995,0.0337231419980526,0.0337231419980526,0.015887103214859963,0.0320291742682457,0.0320291742682457,0.775779664516449,similar,0.4218505024909973
music,artist,noisy,True,music,False,disgrace,0.0012119992170482874,0.005248029716312885,0.01723123900592327,0.017304836807772516,0.02370118722319603,0.02370118722319603,0.6861510276794434,similar,0.4218505024909973
mustard,onion,clear,True,mustard,True,onion,0.0012390949996188283,0.028165968134999275,0.028165968134999275,0.02025828161649406,0.03435392677783966,0.03435392677783966,0.6416962742805481,similar,0.4682084321975708
mustard,onion,noisy,True,mustard,False,chimney,0.001205849344842136,0.0006750669563189149,0.01532710250467062,0.02133875498920679,0.027439409866929054,0.027439409866929054,0.5562407374382019,similar,0.4682084321975708
navy,army,clear,True,navy,True,army,0.0012775806244462729,0.05870186537504196,0.05870186537504196,0.016461537847295402,0.03533371537923813,0.03533371537923813,0.7247766256332397,similar,0.5964688062667847
navy,army,noisy,True,navy,False,teacher,0.0012058353750035167,0.0011228402145206928,0.021031968295574188,0.01697028161492199,0.022498462349176407,0.022498462349176407,0.597113847732544,similar,0.5964688062667847
necklace,bracelet,clear,True,necklace,True,bracelet,0.0012996084988117218,0.07586271315813065,0.07586271315813065,0.02908115468826145,0.0542665459215641,0.0542665459215641,0.5030785202980042,similar,0.684363067150116
necklace,bracelet,noisy,True,necklace,False,champion,0.0012058577267453074,0.0019139847718179226,0.021200306713581085,0.019742176103405656,0.02649969793856144,0.02649969793856144,0.5637032985687256,similar,0.684363067150116
nephew,mother,clear,True,nephew,True,mother,0.0012954683043062687,0.07261263579130173,0.07261263579130173,0.030269202683120965,0.0580972358584404,0.0580972358584404,0.5627416372299194,similar,0.6315507888793945
nephew,mother,noisy,True,nephew,False,buyer,0.0012057774001732469,0.0003328898746985942,0.024539312347769737,0.019506831229664387,0.02597636729478836,0.02597636729478836,0.5720833539962769,similar,0.6315507888793945
nickel,miner,clear,True,nickel,False,minor,0.001236151554621756,0.02578054741024971,0.02898172102868557,0.023301907104440033,0.04115789756178856,0.04115789756178856,0.57469242811203,similar,0.41628190875053406
nickel,miner,noisy,True,nickel,False,necklace,0.0012059147702530026,0.00022622040705755353,0.012847117148339748,0.01718443695176393,0.021296599879860878,0.021296599879860878,0.6011988520622253,similar,0.41628190875053406
nightfall,daylight,clear,True,nightfall,True,daylight,0.001237749820575118,0.027043471112847328,0.027043471112847328,0.014471125042065979,0.02584848552942276,0.02584848552942276,0.8145070672035217,similar,0.4040095806121826
nightfall,daylight,noisy,True,nightfall,False,closet,0.001205851323902607,0.00030256484751589596,0.0191973727196455,0.020395520232617856,0.026076041162014008,0.026076041162014008,0.5401405692100525,similar,0.4040095806121826
nonsense,cynic,clear,True,nonsense,True,cynic,0.0012216772884130478,0.013979964889585972,0.013979964889585972,0.025478412308730186,0.03740531951189041,0.03740531951189041,0.579020619392395,similar,0.4262281060218811
nonsense,cynic,noisy,True,nonsense,False,stranger,0.0012058753054589033,0.00031760591082274914,0.0161749254912138,0.023469985962845386,0.028126515448093414,0.028126515448093414,0.6106718182563782,similar,0.4262281060218811
noodle,pickle,clear,True,noodle,False,picture,0.0012448163470253348,0.03273427486419678,0.03474630415439606,0.01431654248572886,0.028492186218500137,0.028492186218500137,0.7611138224601746,similar,0.40315890312194824
noodle,pickle,noisy,True,noodle,False,scissors,0.0012058679712936282,0.0005175114492885768,0.01557808555662632,0.017196252663619817,0.021874843165278435,0.021874843165278435,0.5808212161064148,similar,0.40315890312194824
nursery,orchid,clear,True,nursery,True,orchid,0.0012739024823531508,0.05586117506027222,0.05586117506027222,0.0214449414415285,0.041603632271289825,0.041603632271289825,0.6267722845077515,similar,0.4075608253479004
nursery,orchid,noisy,True,nursery,False,issue,0.0012058208230882883,0.0005364054231904447,0.018973834812641144,0.01752391609735787,0.0221767146140337,0.0221767146140337,0.6090350151062012,similar,0.4075608253479004
odour,vapour,clear,True,odour,True,vapour,0.0012433723313733935,0.03158188983798027,0.03158188983798027,0.020169719131663443,0.03333849832415581,0.03333849832415581,0.536897599697113,similar,0.4321165084838867
odour,vapour,noisy,True,odour,False,nightgown,0.0012057857820764184,0.0002805436379276216,0.018508879467844963,0.02119499488081783,0.02927343361079693,0.02927343361079693,0.49868491291999817,similar,0.4321165084838867
other,dozen,clear,True,other,True,dozen,0.0012537866132333875,0.03994131088256836,0.03994131088256836,0.03252854228485376,0.053301502019166946,0.053301502019166946,0.46612313389778137,similar,0.47070831060409546
other,dozen,noisy,True,other,False,chimney,0.001205821637995541,0.00031966710230335593,0.023647934198379517,0.022467655807733536,0.02972971647977829,0.02972971647977829,0.608753502368927,similar,0.47070831060409546
outbreak,crisis,clear,True,outbreak,True,crisis,0.0013228876050561666,0.09355171769857407,0.09355171769857407,0.030296855543740092,0.058316461741924286,0.058316461741924286,0.5996658205986023,similar,0.4265161156654358
outbreak,crisis,noisy,True,outbreak,True,crisis,0.0012333194026723504,0.02253982424736023,0.02253982424736023,0.02154220309201628,0.028054166585206985,0.028054166585206985,0.5845212340354919,similar,0.4265161156654358
oyster,seaweed,clear,True,oyster,True,seaweed,0.0012692876625806093,0.052195191383361816,0.052195191383361816,0.028394523535855115,0.050435714423656464,0.050435714423656464,0.5466433167457581,similar,0.494401216506958
oyster,seaweed,noisy,True,oyster,False,mistress,0.0012059600558131933,0.00028621393721550703,0.020566707476973534,0.022008375915698708,0.028813263401389122,0.028813263401389122,0.5266928672790527,similar,0.494401216506958
painter,pianist,clear,True,painter,True,pianist,0.0012855277163907886,0.06497334688901901,0.06497334688901901,0.030520967250689864,0.054106906056404114,0.054106906056404114,0.5645604133605957,similar,0.4849240183830261
painter,pianist,noisy,True,painter,False,breakfast,0.001210001646541059,0.0038586105220019817,0.020258506760001183,0.01949159882683307,0.02519303560256958,0.02519303560256958,0.556749165058136,similar,0.4849240183830261
paper,journal,clear,True,paper,True,journal,0.0012677100021392107,0.050968289375305176,0.050968289375305176,0.027394534861668943,0.04987270385026932,0.04987270385026932,0.5249302387237549,similar,0.4612894356250763
paper,journal,noisy,True,paper,False,closet,0.0012077465653419495,0.002051143441349268,0.019090136513113976,0.019214422991499305,0.024354878813028336,0.024354878813028336,0.6180548071861267,similar,0.4612894356250763
parade,event,clear,True,parade,True,event,0.0012424724409356713,0.030850771814584732,0.030850771814584732,0.022643430570140483,0.03443588688969612,0.03443588688969612,0.558026134967804,similar,0.4533061981201172
parade,event,noisy,True,parade,False,chimney,0.001205775304697454,0.0003894235414918512,0.022894833236932755,0.021291561547666787,0.029395030811429024,0.029395030811429024,0.5069119334220886,similar,0.4533061981201172
passion,courage,clear,True,passion,True,courage,0.0012411036295816302,0.029780857264995575,0.029780857264995575,0.023960021208040416,0.03858168050646782,0.03858168050646782,0.5740008354187012,similar,0.438468337059021
passion,courage,noisy,True,passion,False,knowledge,0.0012058202410116792,0.0003941834147553891,0.020464986562728882,0.02141920749563724,0.028197024017572403,0.028197024017572403,0.5303765535354614,similar,0.438468337059021
pastor,bishop,clear,True,pastor,True,bishop,0.0012826608726754785,0.0627257451415062,0.0627257451415062,0.024526904455386103,0.05225285142660141,0.05225285142660141,0.6600800156593323,similar,0.5891214609146118
pastor,bishop,noisy,True,pastor,False,difference,0.001208881032653153,0.0025715241208672523,0.016477327793836594,0.01703738768864423,0.022030699998140335,0.022030699998140335,0.5915523171424866,similar,0.5891214609146118
patient,treatment,clear,True,patient,True,treatment,0.001390164135955274,0.14311553537845612,0.14311553537845612,0.033617570238187906,0.0642782598733902,0.0642782598733902,0.5083097219467163,similar,0.42573124170303345
patient,treatment,noisy,True,patient,False,breakfast,0.0012164150830358267,0.008771192282438278,0.0350847952067852,0.01973616847023368,0.02660267800092697,0.02660267800092697,0.5700545310974121,similar,0.42573124170303345
payment,receipt,clear,True,payment,False,insight,0.0012654646998271346,0.04919423907995224,0.05435485765337944,0.028313313303515317,0.05277072638273239,0.05277072638273239,0.5468729138374329,similar,0.468828409910202
payment,receipt,noisy,True,payment,False,rabbit,0.0012059005675837398,0.00010728310007834807,0.013019234873354435,0.018779952712357044,0.023163245990872383,0.023163245990872383,0.5996949672698975,similar,0.468828409910202
pebble,boulder,clear,True,pebble,True,boulder,0.0012568137608468533,0.042384229600429535,0.042384229600429535,0.023867683692835272,0.0452144555747509,0.0452144555747509,0.5225757360458374,similar,0.4883943200111389
pebble,boulder,noisy,True,pebble,False,repair,0.0012057253625243902,0.000336067023454234,0.01616077683866024,0.016387557458132505,0.022005444392561913,0.022005444392561913,0.6082327365875244,similar,0.4883943200111389
pencil,chisel,clear,True,pencil,True,chisel,0.0012807432794943452,0.0612066276371479,0.0612066276371479,0.022871603963896633,0.043203189969062805,0.043203189969062805,0.5771986842155457,similar,0.426730215549469
